https://docs.google.com/spreadsheets/d/1Qy3el1DFIpxtm3-VIAdZlBmEHual1CU39oB_urGxiyI/edit#gid=508940504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,n処理終了,,,,,,,,,d08_import_license_datas,完了,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
業種,施設名,施設-住所1,施設-住所2,施設-住所3,施設-マンション名,確認番号,許可年月日,許可期間終了日,開業年月日,ここまで,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
営業の種類,施設名,所在地,,,マンション名等（営業施設）,許可番号,許可年月日,有効年月日,開設年月日,,管轄保健所,名称,市外局番,電話番号,施設の郵便番号,緯度,経度,施設の住所（元住所）,施設の住所（整備）,施設マンション名,施設-住所コード,施設-都道府県,施設-郡・政令市・市区町村名,施設-大字名・字名,申請年月日,開業年月日,許可年月日,許可期間開始日,許可期間終了日,申請法人,申請者氏名(個人名),申請者（開設者）の電話番号,申請者の住所（元住所）,申請者の住所（整備）,申請マンション名,申請-住所コード,申請-都道府県,申請-郡・政令市・市区町村名,申請-大字名・字名,確認番号,申請区分,業種,業態,その他,法人番号,シート名,産業分類大,産業分類中,産業分類小,産業分類詳細,facility_idを識別するための文字列,店舗コード,company_idを識別するための文字列,法人コード,ライセンスコード,検索用日付,整備名称,整備名称2,整備申請法人
④ 魚介類販売業,水橋食堂　漁夫,富山市,水橋辻ケ堂,40-22,,22BD0002,2022/2/22,2028/6/30,2022/2/22,,211,水橋食堂　漁夫,076,,,,,富山市　水橋辻ケ堂　40-22,富山県富山市水橋辻が堂４０－２２,,91206,16,16201,水橋辻が堂,,2022/02/22,2022/02/22,,2028/06/30,,,,,,,,,,,22BD0002,,魚介類販売業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,I,58,,,水橋食堂漁夫9120616201,55e203e6-7926-41b0-bc8d-a8ccc9641664,,personal,19f2a03b-bdf1-484a-a5f7-86cfaf28af65,2022/02/22,水橋食堂　漁夫,水橋食堂漁夫,
① 飲食店営業,中華そば　つぼみ,富山市,新庄北町,１８－２４,１Ｆ,22AD0006,2022/2/21,2028/4/30,2022/2/21,,211,中華そば　つぼみ,076,,,,,富山市　新庄北町　１８－２４,富山県富山市新庄北町１８－２４,１Ｆ,91483,16,16201,新庄北町,,2022/02/21,2022/02/21,,2028/04/30,,,,,,,,,,,22AD0006,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,中華そばつぼみ9148316201,a3446d2c-cd96-4e58-b8c6-a7b132708032,,personal,a969f881-262d-4a58-91d4-4646e0efb9cb,2022/02/21,中華そば　つぼみ,中華そばつぼみ,
㉔ 麺類製造業,中華そば　つぼみ,富山市,新庄北町,１８－２４,１Ｆ,22CG0002,2022/2/21,2028/4/30,2022/2/21,,211,中華そば　つぼみ,076,,,,,富山市　新庄北町　１８－２４,富山県富山市新庄北町１８－２４,１Ｆ,91483,16,16201,新庄北町,,2022/02/21,2022/02/21,,2028/04/30,,,,,,,,,,,22CG0002,,麺類製造業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,E,9,,,中華そばつぼみ9148316201,a3446d2c-cd96-4e58-b8c6-a7b132708032,,personal,4b13b1ae-083c-4b20-bdde-e8bf03f550dc,2022/02/21,中華そば　つぼみ,中華そばつぼみ,
① 飲食店営業,のみ活,富山市,桜町,２－３－２４,ＥＳＴＹ５ビル２Ｆ,22AI0013,2022/2/18,2028/5/31,2022/2/18,,211,のみ活,076,,,,,富山市　桜町　２－３－２４,富山県富山市桜町２－３－２４,ＥＳＴＹ５ビル２Ｆ,90842,16,16201,桜町２,,2022/02/18,2022/02/18,,2028/05/31,,,,,,,,,,,22AI0013,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,のみ活9084216201,16b16ab3-04f7-463e-a8e9-f430ad6cbd8c,,personal,3557c043-b82e-4af7-8bb5-89d43784293b,2022/02/18,のみ活,のみ活,
① 飲食店営業,スターバックスコーヒー　富山マルート店,富山市,明輪町,1-231,マルート　１階,22AJ0011,2022/2/17,2028/9/30,2022/2/17,,211,スターバックスコーヒー　富山マルート店,076,,,,,富山市　明輪町　1-231,富山県富山市明輪町１－２３１,マルート　１階,91236,16,16201,明輪町,,2022/02/17,2022/02/17,,2028/09/30,,,,,,,,,,,22AJ0011,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,スタバックスコヒ富山マルト店9123616201,1e89e7a8-d480-404c-8a9d-dc5f785ca276,,personal,f2427f19-c1b2-4af2-b3bb-6b35c0c6ddf4,2022/02/17,スターバックスコーヒー　富山マルート店,スタバックスコヒ富山マルト店,
⑯ 水産製品製造業,（有）久乃家,富山市,水橋辻ケ堂,1605,,22CH0001,2022/2/17,2028/6/30,2022/2/17,,211,（有）久乃家,076,,,,,富山市　水橋辻ケ堂　1605,富山県富山市水橋辻が堂１６０５,,91206,16,16201,水橋辻が堂,,2022/02/17,2022/02/17,,2028/06/30,,,,,,,,,,,22CH0001,,水産製品製造業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,E,9,92,,有限会社久乃家9120616201,3bc83789-85a2-4fb2-a22b-7bf5a8278b5a,,personal,9cecdf17-183c-4c4e-96d4-340a7402b1b5,2022/02/17,有限会社久乃家,有限会社久乃家,
① 飲食店営業,串揚げ　勝,富山市,新庄本町二丁目,２－４１,,22AA0014,2022/2/15,2028/4/30,2022/2/15,,211,串揚げ　勝,076,,,,,富山市　新庄本町二丁目　２－４１,富山県富山市新庄本町２丁目２－４１,,91479,16,16201,新庄本町２,,2022/02/15,2022/02/15,,2028/04/30,,,,,,,,,,,22AA0014,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,串揚げ勝9147916201,695b3a8d-d4b2-40f9-b002-32e988dd40a0,,personal,cfc8bbc6-3c6c-4428-b24a-818df5eb0d2d,2022/02/15,串揚げ　勝,串揚げ勝,
① 飲食店営業,ＡＮＤ,富山市,五福末広町,１１２１－３,,22AJ0008,2022/2/15,2028/10/31,2022/2/15,,211,ＡＮＤ,076,,,,,富山市　五福末広町　１１２１－３,富山県富山市五福末広町１１２１－３,,90831,16,16201,五福,,2022/02/15,2022/02/15,,2028/10/31,,,,,,,,,,,22AJ0008,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,ＡＮＤ9083116201,5ba02f18-c08b-4742-ad0c-c4cf01487642,,personal,60db797a-c485-491e-abbf-1b24687296d7,2022/02/15,ＡＮＤ,ＡＮＤ,
① 飲食店営業,サンピース支援センター,富山市,大島二丁目,596番31,,22AK0002,2022/2/11,2027/3/31,2022/2/11,,211,サンピース支援センター,076,,,,,富山市　大島二丁目　596番31,富山県富山市大島２丁目５９６番３１,,90737,16,16201,大島２,,2022/02/11,2022/02/11,,2027/03/31,,,,,,,,,,,22AK0002,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,サンピス支援センタ9073716201,0eab49ff-5c7b-46cb-bb10-a37288bbfd92,,personal,33bffaf6-f169-4b43-971b-5f599a3c7fd7,2022/02/11,サンピース支援センター,サンピス支援センタ,
⑪ 菓子製造業,サンピース支援センター,富山市,大島二丁目,596番31,,22CA0012,2022/2/11,2027/3/31,2022/2/11,,211,サンピース支援センター,076,,,,,富山市　大島二丁目　596番31,富山県富山市大島２丁目５９６番３１,,90737,16,16201,大島２,,2022/02/11,2022/02/11,,2027/03/31,,,,,,,,,,,22CA0012,,菓子製造業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,E,9,,,サンピス支援センタ9073716201,0eab49ff-5c7b-46cb-bb10-a37288bbfd92,,personal,a8b036d0-0bed-4f8f-b209-a14f187bd1c0,2022/02/11,サンピース支援センター,サンピス支援センタ,
① 飲食店営業,炭火焼　やきとり居酒屋　鳥紳士,富山市,総曲輪一丁目,4-18,桜木町第3ビル　1F,22AI0010,2022/2/10,2028/11/30,2022/2/10,,211,炭火焼　やきとり居酒屋　鳥紳士,076,,,,,富山市　総曲輪一丁目　4-18,富山県富山市総曲輪１丁目４－１８,桜木町第3ビル　1F,90926,16,16201,総曲輪１,,2022/02/10,2022/02/10,,2028/11/30,,,,,,,,,,,22AI0010,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,炭火焼やきとり居酒屋鳥紳士9092616201,d7b59a40-0e85-4d58-b53a-8bae87ac8092,,personal,12c884df-518b-45bb-b811-8ba66ac26398,2022/02/10,炭火焼　やきとり居酒屋　鳥紳士,炭火焼やきとり居酒屋鳥紳士,
① 飲食店営業,カフェ　コントレイル,富山市,宝町一丁目,4-1,ホテルJALシティ富山　１F,22AF0002,2022/2/9,2028/9/30,2022/2/9,,211,カフェ　コントレイル,076,,,,,富山市　宝町一丁目　4-1,富山県富山市宝町１丁目４－１,ホテルJALシティ富山　１F,90936,16,16201,宝町１,,2022/02/09,2022/02/09,,2028/09/30,,,,,,,,,,,22AF0002,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,カフェコントレイル9093616201,8816240d-b5d0-48f1-a023-c4bf3591e88f,,personal,f44e46d5-f60e-467a-8ae0-ecad60feb158,2022/02/09,カフェ　コントレイル,カフェコントレイル,
㉗ 冷凍食品製造業,有限会社　水文,富山市,岩瀬赤田町,12-11,,22CV0001,2022/2/9,2028/6/30,2022/2/9,,211,有限会社　水文,076,,,,,富山市　岩瀬赤田町　12-11,富山県富山市岩瀬赤田町１２－１１,,90689,16,16201,岩瀬赤田町,,2022/02/09,2022/02/09,,2028/06/30,,,,,,,,,,,22CV0001,,冷凍食品製造業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,E,9,,,有限会社水文9068916201,824106f1-a33f-4eca-9a2b-872acb8911e2,,personal,0cfd68a5-bd36-4f2b-b7e9-993583c5a6a3,2022/02/09,有限会社水文,有限会社水文,
① 飲食店営業,和料理　ことり,富山市,総曲輪一丁目,８－７,ニュー総曲輪ビル１Ｆ,22AG0002,2022/2/8,2028/11/30,2022/2/8,,211,和料理　ことり,076,,,,,富山市　総曲輪一丁目　８－７,富山県富山市総曲輪１丁目８－７,ニュー総曲輪ビル１Ｆ,90926,16,16201,総曲輪１,,2022/02/08,2022/02/08,,2028/11/30,,,,,,,,,,,22AG0002,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,和料理ことり9092616201,537aec23-5d0c-411d-a819-fd31aa93fd8c,,personal,a841a009-62c6-4c8c-a7be-84f4efbe0526,2022/02/08,和料理　ことり,和料理ことり,
① 飲食店営業,百年香薫肉,富山市,新庄北町18番24-4,,,22AK0001,2022/2/8,2027/4/30,2022/2/8,,211,百年香薫肉,076,,,,,富山市　新庄北町18番24-4　,富山県富山市新庄北町１８番２４－４,,91483,16,16201,新庄北町,,2022/02/08,2022/02/08,,2027/04/30,,,,,,,,,,,22AK0001,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,百年香薫肉9148316201,d8e51403-91dc-4d40-ac4d-f1d11833259e,,personal,486d3089-66cd-4dae-843a-f9cd59cbc1ec,2022/02/08,百年香薫肉,百年香薫肉,
③ 食肉販売業,ワイワイ居酒屋　小糸,富山市,大泉町二丁目,３－５,,22BF0001,2022/2/5,2028/3/31,2022/2/5,,211,ワイワイ居酒屋　小糸,076,,,,,富山市　大泉町二丁目　３－５,富山県富山市大泉町２丁目３－５,,90733,16,16201,大泉町２,,2022/02/05,2022/02/05,,2028/03/31,,,,,,,,,,,22BF0001,,食肉販売業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,I,58,583,,ワイワイ居酒屋小糸9073316201,c3243636-c66a-4efa-914f-bc008f8ec78d,,personal,6643be61-5758-4ba7-92a5-ca17b3860a91,2022/02/05,ワイワイ居酒屋　小糸,ワイワイ居酒屋小糸,
⑪ 菓子製造業,ワイワイ居酒屋　小糸,富山市,大泉町二丁目,３－５,,22CA0009,2022/2/5,2028/3/31,2022/2/5,,211,ワイワイ居酒屋　小糸,076,,,,,富山市　大泉町二丁目　３－５,富山県富山市大泉町２丁目３－５,,90733,16,16201,大泉町２,,2022/02/05,2022/02/05,,2028/03/31,,,,,,,,,,,22CA0009,,菓子製造業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,E,9,,,ワイワイ居酒屋小糸9073316201,c3243636-c66a-4efa-914f-bc008f8ec78d,,personal,601461e2-ecf9-4b0a-86d2-b5b13e3c63cc,2022/02/05,ワイワイ居酒屋　小糸,ワイワイ居酒屋小糸,
① 飲食店営業,ファミリーマート富山中央通り二丁目店,富山市,砂町,3-4,ファミリーマート富山中央通り二丁目店,22AN0003,2022/2/3,2028/9/30,2022/2/3,,211,ファミリーマート富山中央通り二丁目店,076,,,,,富山市　砂町　3-4,富山県富山市砂町３－４,ファミリーマート富山中央通り二丁目店,90911,16,16201,砂町,,2022/02/03,2022/02/03,,2028/09/30,,,,,,,,,,,22AN0003,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,ファミリマト富山中央通り二丁目店9091116201,7c924d99-24f0-4a68-8cb2-d24d01936c32,,personal,9066f8bb-9914-423c-93e9-d14014f8be41,2022/02/03,ファミリーマート富山中央通り二丁目店,ファミリマト富山中央通り二丁目店,
⑪ 菓子製造業,カフェ・アンジュ,富山市,開,618-11,,22CA0007,2022/2/3,2027/3/31,2022/2/3,,211,カフェ・アンジュ,076,,,,,富山市　開　618-11,富山県富山市開６１８－１１,,91118,16,16201,開,,2022/02/03,2022/02/03,,2027/03/31,,,,,,,,,,,22CA0007,,菓子製造業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,E,9,,,カフェアンジュ9111816201,ae335840-db98-4fb4-a09a-d634e64eecbc,,personal,5863723e-7a1f-4375-8089-6905ee28552e,2022/02/03,カフェ・アンジュ,カフェアンジュ,
① 飲食店営業,冷麺専門店！桜木店,富山市,総曲輪一丁目,1-5,サンバードビル２F,22AD0001,2022/2/2,2027/11/30,2022/2/2,,211,冷麺専門店！桜木店,076,,,,,富山市　総曲輪一丁目　1-5,富山県富山市総曲輪１丁目１－５,サンバードビル２F,90926,16,16201,総曲輪１,,2022/02/02,2022/02/02,,2027/11/30,,,,,,,,,,,22AD0001,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,冷麺専門店桜木店9092616201,97faa637-e3d3-45c6-9091-7dfa6deb33c5,,personal,aa0f2809-8d2c-4045-b85d-f4c17e96b8b8,2022/02/02,冷麺専門店！桜木店,冷麺専門店桜木店,
① 飲食店営業,キッズフリーｋｉｔｃｈｅｎ未来,富山市,総曲輪一丁目,１－５,サンバードビル１Ｆ,22AA0007,2022/2/1,2028/11/30,2022/2/1,,211,キッズフリーｋｉｔｃｈｅｎ未来,076,,,,,富山市　総曲輪一丁目　１－５,富山県富山市総曲輪１丁目１－５,サンバードビル１Ｆ,90926,16,16201,総曲輪１,,2022/02/01,2022/02/01,,2028/11/30,,,,,,,,,,,22AA0007,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,キッズフリｋｉｔｃｈｅｎ未来9092616201,b9ef4459-fc62-4dc8-a5d8-f7053b50d65c,,personal,d4c808e5-7adc-43af-9beb-898a41d0eb6e,2022/02/01,キッズフリーｋｉｔｃｈｅｎ未来,キッズフリｋｉｔｃｈｅｎ未来,
① 飲食店営業,銀兆ikizushi富山総曲輪店,富山市,総曲輪三丁目,２番６号,池田ビル１階,22AC0003,2022/2/1,2028/11/30,2022/2/1,,211,銀兆ikizushi富山総曲輪店,076,,,,,富山市　総曲輪三丁目　２番６号,富山県富山市総曲輪３丁目２番６号,池田ビル１階,90928,16,16201,総曲輪３,,2022/02/01,2022/02/01,,2028/11/30,,,,,,,,,,,22AC0003,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,銀兆ｉｋｉｚｕｓｈｉ富山総曲輪店9092816201,7e1eeaf9-b09c-44f4-98c0-2c7b9cc4e0b4,,personal,a7e30d46-3195-471e-bed1-90f0e3aecef8,2022/02/01,銀兆ｉｋｉｚｕｓｈｉ富山総曲輪店,銀兆ｉｋｉｚｕｓｈｉ富山総曲輪店,
① 飲食店営業,つぶ屋,富山市,安田町,1-10,2F,22AE0002,2022/2/1,2028/9/30,2022/2/1,,211,つぶ屋,076,,,,,富山市　安田町　1-10,富山県富山市安田町１－１０,2F,91248,16,16201,安田町,,2022/02/01,2022/02/01,,2028/09/30,,,,,,,,,,,22AE0002,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,つぶ屋9124816201,9f2fc455-fa03-423d-88bd-5f940b9931f0,,personal,0c254c02-df03-475e-a56b-81598e9c3925,2022/02/01,つぶ屋,つぶ屋,
① 飲食店営業,ぺんぎん食堂,富山市,安田町,1-10,1F,22AI0009,2022/2/1,2028/9/30,2022/2/1,,211,ぺんぎん食堂,076,,,,,富山市　安田町　1-10,富山県富山市安田町１－１０,1F,91248,16,16201,安田町,,2022/02/01,2022/02/01,,2028/09/30,,,,,,,,,,,22AI0009,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,ぺんぎん食堂9124816201,4bf8692d-8bf3-412c-83e6-ee59ecc04f32,,personal,bdec7c0f-caf3-4a92-81df-5572e041b66b,2022/02/01,ぺんぎん食堂,ぺんぎん食堂,
⑪ 菓子製造業,ぺんぎん食堂,富山市,安田町,1-10,1F,22CA0006,2022/2/1,2028/9/30,2022/2/1,,211,ぺんぎん食堂,076,,,,,富山市　安田町　1-10,富山県富山市安田町１－１０,1F,91248,16,16201,安田町,,2022/02/01,2022/02/01,,2028/09/30,,,,,,,,,,,22CA0006,,菓子製造業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,E,9,,,ぺんぎん食堂9124816201,4bf8692d-8bf3-412c-83e6-ee59ecc04f32,,personal,d491b5c6-30c9-4504-8392-ab1eb1f0cf10,2022/02/01,ぺんぎん食堂,ぺんぎん食堂,
① 飲食店営業,バール・デ・美富味,富山市,明輪町,1-231,ＭＡＲＯＯＴ1階,22AI0006,2022/1/29,2029/4/30,2022/1/29,,211,バール・デ・美富味,076,,,,,富山市　明輪町　1-231,富山県富山市明輪町１－２３１,ＭＡＲＯＯＴ1階,91236,16,16201,明輪町,,2022/01/29,2022/01/29,,2029/04/30,,,,,,,,,,,22AI0006,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,バルデ美富味9123616201,ecf5fad9-2f96-4c3c-91b9-1c91d22f054a,,personal,8c679b65-2726-4827-b1b9-83c40232e90c,2022/01/29,バール・デ・美富味,バルデ美富味,
① 飲食店営業,味仙屋,富山市,根塚町一丁目,3-8,,22AB0001,2022/1/28,2028/3/31,2022/1/28,,211,味仙屋,076,,,,,富山市　根塚町一丁目　3-8,富山県富山市根塚町１丁目３－８,,91063,16,16201,根塚町１,,2022/01/28,2022/01/28,,2028/03/31,,,,,,,,,,,22AB0001,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,味仙屋9106316201,cf3ea61c-760d-4041-a422-cbf587facd04,,personal,da16ea4d-9d4f-4dde-b162-c3714cd4e69a,2022/01/28,味仙屋,味仙屋,
① 飲食店営業,桜焼肉専門　馬肉の親方,富山市,太郎丸本町三丁目,7-12,城南地所ビル1階,22AI0007,2022/1/28,2027/3/31,2022/1/28,,211,桜焼肉専門　馬肉の親方,076,,,,,富山市　太郎丸本町三丁目　7-12,富山県富山市太郎丸本町３丁目７－１２,城南地所ビル1階,91469,16,16201,太郎丸本町３,,2022/01/28,2022/01/28,,2027/03/31,,,,,,,,,,,22AI0007,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,桜焼肉専門馬肉の親方9146916201,7c9f51cf-cd96-4bee-9e9c-6156a36e300f,,personal,e3c58906-b216-4c82-b7cd-8dffced0c22e,2022/01/28,桜焼肉専門　馬肉の親方,桜焼肉専門馬肉の親方,
① 飲食店営業,銀のさら　富山中央店,富山市,問屋町一丁目,６－１０,,22AC0002,2022/1/25,2028/4/30,2022/1/25,,211,銀のさら　富山中央店,076,,,,,富山市　問屋町一丁目　６－１０,富山県富山市問屋町１丁目６－１０,,91312,16,16201,問屋町１,,2022/01/25,2022/01/25,,2028/04/30,,,,,,,,,,,22AC0002,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,銀のさら富山中央店9131216201,1b037c46-4a22-4772-9916-83ffea07029d,,personal,6391a25b-18f6-49c4-a54a-2db4585ea5ba,2022/01/25,銀のさら　富山中央店,銀のさら富山中央店,
① 飲食店営業,スーパーＵＳＡ店内キッチン,富山市,下熊野,２２３－１,スーパーＵＳＡ内,22AJ0004,2022/1/25,2027/3/31,2022/1/25,,211,スーパーＵＳＡ店内キッチン,076,,,,,富山市　下熊野　２２３－１,富山県富山市下熊野２２３－１,スーパーＵＳＡ内,90868,16,16201,下熊野,,2022/01/25,2022/01/25,,2027/03/31,,,,,,,,,,,22AJ0004,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,スパＵＳＡ店内キッチン9086816201,c7b42889-81f4-40b7-9717-22a9c36f5430,,personal,d2ff8960-8301-4144-ac03-072c197617c0,2022/01/25,スーパーＵＳＡ店内キッチン,スパＵＳＡ店内キッチン,
① 飲食店営業,セブンーイレブン　富山問屋町店,富山市,上冨居一丁目,8-88,,22AN0001,2022/1/25,2028/4/30,2022/1/25,,211,セブンーイレブン　富山問屋町店,076,,,,,富山市　上冨居一丁目　8-88,富山県富山市上冨居１丁目８－８８,,90787,16,16201,上冨居１,,2022/01/25,2022/01/25,,2028/04/30,,,,,,,,,,,22AN0001,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,セブンイレブン富山問屋町店9078716201,7e374001-4386-4b8b-8e4b-b13c0591e6a4,,personal,ca19713c-4b2e-4581-80c5-b1088a458152,2022/01/25,セブンイレブン　富山問屋町店,セブンイレブン富山問屋町店,
⑪ 菓子製造業,菓子屋　ツキノミ,富山市,堀川町,415,メゾン光陽１０１,22CA0004,2022/1/21,2028/3/31,2022/1/21,,211,菓子屋　ツキノミ,076,,,,,富山市　堀川町　415,富山県富山市堀川町４１５,メゾン光陽１０１,91151,16,16201,堀川町,,2022/01/21,2022/01/21,,2028/03/31,,,,,,,,,,,22CA0004,,菓子製造業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,E,9,,,菓子屋ツキノミ9115116201,416c2df2-c10a-40e9-be1d-ac66f8cb95b4,,personal,bd93f3b0-b217-496d-b3ad-436a14f4c3c6,2022/01/21,菓子屋　ツキノミ,菓子屋ツキノミ,
① 飲食店営業,はなれや,富山市,室町通り,１丁目１－２０,,22AA0002,2022/1/20,2027/9/30,2022/1/20,,211,はなれや,076,,,,,富山市　室町通り　１丁目１－２０,富山県富山市室町通り１丁目１－２０,,91234,16,16201,室町通り１,,2022/01/20,2022/01/20,,2027/09/30,,,,,,,,,,,22AA0002,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,はなれや9123416201,b21eddb8-cc5d-4b2a-98ba-42f6d1e101a0,,personal,c18d3f3e-5d4e-457b-b48a-1baa39e9b40b,2022/01/20,はなれや,はなれや,
① 飲食店営業,FAMS deli,富山市,清水町三丁目,4-19,,22AE0001,2022/1/18,2027/4/30,2022/1/18,,211,FAMS deli,076,,,,,富山市　清水町三丁目　4-19,富山県富山市清水町３丁目４－１９,,90854,16,16201,清水町３,,2022/01/18,2022/01/18,,2027/04/30,,,,,,,,,,,22AE0001,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,ＦＡＭＳｄｅｌｉ9085416201,a1bb8b07-391c-451c-8aca-9802271ae578,,personal,2da627dc-f023-45f8-a49d-fa2dea293199,2022/01/18,ＦＡＭＳ　ｄｅｌｉ,ＦＡＭＳｄｅｌｉ,
① 飲食店営業,くすのき,富山市,千石町三丁目,７－２,ポエシア・ブランカ１Ｆ,22AG0001,2022/1/18,2028/9/30,2022/1/18,,211,くすのき,076,,,,,富山市　千石町三丁目　７－２,富山県富山市千石町３丁目７－２,ポエシア・ブランカ１Ｆ,90922,16,16201,千石町３,,2022/01/18,2022/01/18,,2028/09/30,,,,,,,,,,,22AG0001,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,くすのき9092216201,cc11e667-a38d-4abf-ae6a-031ccfde507a,,personal,5153b0e6-7ee8-4d11-a945-43c3299ab299,2022/01/18,くすのき,くすのき,
① 飲食店営業,ぷりん専門店　田なか,富山市,旅籠町,１－１３,中島ビル１Ｆ,22AJ0003,2022/1/15,2028/9/30,2022/1/15,,211,ぷりん専門店　田なか,076,,,,,富山市　旅籠町　１－１３,富山県富山市旅籠町１－１３,中島ビル１Ｆ,91080,16,16201,旅籠町,,2022/01/15,2022/01/15,,2028/09/30,,,,,,,,,,,22AJ0003,,飲食店営業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,M,76,,,ぷりん専門店田なか9108016201,8e9b02c7-547e-4b06-8293-8cd17ba0a119,,personal,80dc8caa-3f1a-471c-a4ab-a9480161e5ef,2022/01/15,ぷりん専門店　田なか,ぷりん専門店田なか,
⑪ 菓子製造業,ぷりん専門店　田なか,富山市,旅籠町,１－１３,中島ビル１Ｆ,22CA0003,2022/1/15,2028/9/30,2022/1/15,,211,ぷりん専門店　田なか,076,,,,,富山市　旅籠町　１－１３,富山県富山市旅籠町１－１３,中島ビル１Ｆ,91080,16,16201,旅籠町,,2022/01/15,2022/01/15,,2028/09/30,,,,,,,,,,,22CA0003,,菓子製造業,,,,211_富山県_富山市保健所_食品衛生()_2022年03月まで全件_末日_※更新頻度：3か月に1回,E,9,,,ぷりん専門店田なか9108016201,8e9b02c7-547e-4b06-8293-8cd17ba0a119,,personal,c6a8807a-7bcf-48dd-955a-d62fe1392576,2022/01/15,ぷりん専門店　田なか,ぷりん専門店田なか,
